start_time,Occupancy,co2,humidity,temp
2023-10-09 13:00:00.000 +0100,23,922,64,22
2023-10-09 14:00:00.000 +0100,22,804,66,25
2023-10-09 15:00:00.000 +0100,20,719,62,25
2023-10-09 16:00:00.000 +0100,22,687,63,25
2023-10-09 17:00:00.000 +0100,2,573,61,22
2023-10-09 18:00:00.000 +0100,2,465,60,24
2023-10-09 19:00:00.000 +0100,2,445,61,21
2023-10-09 20:00:00.000 +0100,0,433,64,23
2023-10-09 21:00:00.000 +0100,2,433,63,21
2023-10-09 22:00:00.000 +0100,0,434,63,21
2023-10-09 23:00:00.000 +0100,0,431,63,21
2023-10-10 00:00:00.000 +0100,0,432,62,22
2023-10-10 01:00:00.000 +0100,0,426,62,20
2023-10-10 02:00:00.000 +0100,1,424,65,22
2023-10-10 03:00:00.000 +0100,0,419,63,22
2023-10-10 04:00:00.000 +0100,1,416,65,22
2023-10-10 05:00:00.000 +0100,0,420,63,20
2023-10-10 06:00:00.000 +0100,0,427,65,22
2023-10-10 07:00:00.000 +0100,1,426,64,21
2023-10-10 08:00:00.000 +0100,2,422,64,21
2023-10-10 09:00:00.000 +0100,9,553,65,20
2023-10-10 10:00:00.000 +0100,20,738,68,22
2023-10-10 11:00:00.000 +0100,22,740,66,20
2023-10-10 12:00:00.000 +0100,20,734,65,20
2023-10-10 13:00:00.000 +0100,18,644,66,20
2023-10-10 14:00:00.000 +0100,21,632,62,23
2023-10-10 15:00:00.000 +0100,17,670,64,21
2023-10-10 16:00:00.000 +0100,19,695,63,21
2023-10-10 17:00:00.000 +0100,10,703,63,21
2023-10-10 18:00:00.000 +0100,4,632,63,21
2023-10-10 19:00:00.000 +0100,2,491,64,20
2023-10-10 20:00:00.000 +0100,2,450,65,22
2023-10-10 21:00:00.000 +0100,0,430,64,22
2023-10-10 22:00:00.000 +0100,0,415,66,22
2023-10-10 23:00:00.000 +0100,0,413,66,20
2023-10-11 00:00:00.000 +0100,1,413,66,20
2023-10-11 01:00:00.000 +0100,0,408,65,22
2023-10-11 02:00:00.000 +0100,0,405,66,20
2023-10-11 03:00:00.000 +0100,0,403,68,22
2023-10-11 04:00:00.000 +0100,0,403,67,20
2023-10-11 05:00:00.000 +0100,0,401,67,20
2023-10-11 06:00:00.000 +0100,0,406,70,20
2023-10-11 07:00:00.000 +0100,0,411,69,20
2023-10-11 08:00:00.000 +0100,0,415,69,22
2023-10-11 09:00:00.000 +0100,15,622,70,20
2023-10-11 10:00:00.000 +0100,15,759,71,22
2023-10-11 11:00:00.000 +0100,18,740,69,20
2023-10-11 12:00:00.000 +0100,16,745,70,20
2023-10-11 13:00:00.000 +0100,17,733,68,22
2023-10-11 14:00:00.000 +0100,20,828,68,22
2023-10-11 15:00:00.000 +0100,7,916,70,20
2023-10-11 16:00:00.000 +0100,8,925,67,22
2023-10-11 17:00:00.000 +0100,3,970,69,22
2023-10-11 18:00:00.000 +0100,3,874,69,22
2023-10-11 19:00:00.000 +0100,2,754,70,20
2023-10-11 20:00:00.000 +0100,2,658,70,20
2023-10-11 21:00:00.000 +0100,2,597,70,20
2023-10-11 22:00:00.000 +0100,1,563,70,20
2023-10-11 23:00:00.000 +0100,0,540,70,20
2023-10-12 00:00:00.000 +0100,0,502,68,20
2023-10-12 01:00:00.000 +0100,0,459,67,22
2023-10-12 02:00:00.000 +0100,1,437,66,22
2023-10-12 03:00:00.000 +0100,0,426,65,20
2023-10-12 04:00:00.000 +0100,0,415,64,21
2023-10-12 05:00:00.000 +0100,1,414,65,21
2023-10-12 06:00:00.000 +0100,0,410,64,19
2023-10-12 07:00:00.000 +0100,0,412,65,21
2023-10-12 08:00:00.000 +0100,0,412,62,19
2023-10-12 09:00:00.000 +0100,8,570,63,19
2023-10-12 10:00:00.000 +0100,12,885,65,19
2023-10-12 11:00:00.000 +0100,11,982,62,22
2023-10-12 12:00:00.000 +0100,8,962,63,20
2023-10-12 13:00:00.000 +0100,11,981,61,22
2023-10-12 14:00:00.000 +0100,22,1004,60,21
2023-10-12 15:00:00.000 +0100,18,927,62,21
2023-10-12 16:00:00.000 +0100,12,857,62,21
2023-10-12 17:00:00.000 +0100,4,775,60,22
2023-10-12 18:00:00.000 +0100,3,791,63,22
2023-10-12 19:00:00.000 +0100,0,667,61,22
2023-10-12 20:00:00.000 +0100,0,560,61,20
2023-10-12 21:00:00.000 +0100,0,514,63,20
2023-10-12 22:00:00.000 +0100,1,494,63,20
2023-10-12 23:00:00.000 +0100,0,481,61,22
2023-10-13 00:00:00.000 +0100,1,466,63,19
2023-10-13 01:00:00.000 +0100,0,440,62,19
2023-10-13 02:00:00.000 +0100,1,425,65,21
2023-10-13 03:00:00.000 +0100,0,416,63,21
2023-10-13 04:00:00.000 +0100,1,407,65,21
2023-10-13 05:00:00.000 +0100,1,402,67,21
2023-10-13 06:00:00.000 +0100,1,401,71,21
2023-10-13 07:00:00.000 +0100,1,401,69,19
2023-10-13 08:00:00.000 +0100,0,400,72,21
2023-10-13 09:00:00.000 +0100,9,503,72,21
2023-10-13 10:00:00.000 +0100,11,602,70,21
2023-10-13 11:00:00.000 +0100,10,628,71,20
2023-10-13 12:00:00.000 +0100,13,611,71,20
2023-10-13 13:00:00.000 +0100,19,647,71,20
2023-10-13 14:00:00.000 +0100,15,708,70,22
2023-10-13 15:00:00.000 +0100,13,745,70,20
2023-10-13 16:00:00.000 +0100,7,720,67,22
2023-10-13 17:00:00.000 +0100,2,624,66,22
2023-10-13 18:00:00.000 +0100,0,551,64,21
2023-10-13 19:00:00.000 +0100,2,493,63,21
2023-10-13 20:00:00.000 +0100,1,462,61,19
2023-10-13 21:00:00.000 +0100,1,442,62,18
2023-10-13 22:00:00.000 +0100,0,438,60,18
2023-10-13 23:00:00.000 +0100,0,431,61,20
2023-10-14 00:00:00.000 +0100,1,424,59,20
2023-10-14 01:00:00.000 +0100,0,423,59,20
2023-10-14 02:00:00.000 +0100,1,420,58,18
2023-10-14 03:00:00.000 +0100,1,413,60,19
2023-10-14 04:00:00.000 +0100,1,413,59,19
2023-10-14 05:00:00.000 +0100,0,413,59,19
2023-10-14 06:00:00.000 +0100,1,415,58,17
2023-10-14 07:00:00.000 +0100,1,416,58,16
2023-10-14 08:00:00.000 +0100,0,415,58,16
2023-10-14 09:00:00.000 +0100,0,413,56,16
2023-10-14 10:00:00.000 +0100,1,409,59,18
2023-10-14 11:00:00.000 +0100,0,408,58,18
2023-10-14 12:00:00.000 +0100,2,407,57,19
2023-10-14 13:00:00.000 +0100,0,405,57,19
2023-10-14 14:00:00.000 +0100,0,413,56,17
2023-10-14 15:00:00.000 +0100,1,411,53,19
2023-10-14 16:00:00.000 +0100,1,405,52,18
2023-10-14 17:00:00.000 +0100,0,404,54,17
2023-10-14 18:00:00.000 +0100,0,403,53,19
2023-10-14 19:00:00.000 +0100,0,406,53,19
2023-10-14 20:00:00.000 +0100,1,410,51,19
2023-10-14 21:00:00.000 +0100,0,411,53,18
2023-10-14 22:00:00.000 +0100,0,410,54,16
2023-10-14 23:00:00.000 +0100,0,411,54,18
2023-10-15 00:00:00.000 +0100,1,413,51,16
2023-10-15 01:00:00.000 +0100,1,413,51,16
2023-10-15 02:00:00.000 +0100,0,414,53,16
2023-10-15 03:00:00.000 +0100,0,415,52,18
2023-10-15 04:00:00.000 +0100,0,416,50,16
2023-10-15 05:00:00.000 +0100,0,420,52,16
2023-10-15 06:00:00.000 +0100,1,418,50,15
2023-10-15 07:00:00.000 +0100,0,420,50,15
2023-10-15 08:00:00.000 +0100,0,422,50,15
2023-10-15 09:00:00.000 +0100,1,423,52,17
2023-10-15 10:00:00.000 +0100,2,462,52,15
2023-10-15 11:00:00.000 +0100,2,520,50,16
2023-10-15 12:00:00.000 +0100,2,557,50,18
2023-10-15 13:00:00.000 +0100,1,602,51,16
2023-10-15 14:00:00.000 +0100,1,558,50,19
2023-10-15 15:00:00.000 +0100,0,496,49,17
2023-10-15 16:00:00.000 +0100,1,459,47,17
2023-10-15 17:00:00.000 +0100,1,449,47,19
2023-10-15 18:00:00.000 +0100,1,435,48,17
2023-10-15 19:00:00.000 +0100,1,429,48,16
2023-10-15 20:00:00.000 +0100,0,431,50,16
2023-10-15 21:00:00.000 +0100,0,435,50,18
2023-10-15 22:00:00.000 +0100,1,432,50,16
2023-10-15 23:00:00.000 +0100,1,430,48,16
2023-10-16 00:00:00.000 +0100,0,429,50,16
2023-10-16 01:00:00.000 +0100,1,427,48,17
2023-10-16 02:00:00.000 +0100,0,425,48,15
2023-10-16 03:00:00.000 +0100,1,426,50,17
2023-10-16 04:00:00.000 +0100,1,422,49,17
2023-10-16 05:00:00.000 +0100,0,420,49,17
2023-10-16 06:00:00.000 +0100,1,425,49,15
2023-10-16 07:00:00.000 +0100,1,434,50,17
2023-10-16 08:00:00.000 +0100,0,440,48,15
2023-10-16 09:00:00.000 +0100,20,718,49,18
2023-10-16 10:00:00.000 +0100,22,1114,51,19
2023-10-16 11:00:00.000 +0100,26,1382,49,18
2023-10-16 12:00:00.000 +0100,13,1328,50,20
2023-10-16 13:00:00.000 +0100,24,1291,48,18
2023-10-16 14:00:00.000 +0100,22,1275,51,19
2023-10-16 15:00:00.000 +0100,23,1292,49,21
2023-10-16 16:00:00.000 +0100,21,1304,51,22
2023-10-16 17:00:00.000 +0100,5,1032,48,21
2023-10-16 18:00:00.000 +0100,1,871,49,19
2023-10-16 19:00:00.000 +0100,1,837,49,19
2023-10-16 20:00:00.000 +0100,3,747,49,21
2023-10-16 21:00:00.000 +0100,3,673,49,18
2023-10-16 22:00:00.000 +0100,1,620,49,20
2023-10-16 23:00:00.000 +0100,1,580,47,18
2023-10-17 00:00:00.000 +0100,0,550,49,20
2023-10-17 01:00:00.000 +0100,1,520,47,18
2023-10-17 02:00:00.000 +0100,0,502,48,19
2023-10-17 03:00:00.000 +0100,0,485,50,19
2023-10-17 04:00:00.000 +0100,0,460,50,17
2023-10-17 05:00:00.000 +0100,1,437,50,19
2023-10-17 06:00:00.000 +0100,1,434,48,17
2023-10-17 07:00:00.000 +0100,2,432,48,17
2023-10-17 08:00:00.000 +0100,0,435,50,19
2023-10-17 09:00:00.000 +0100,17,622,49,20
2023-10-17 10:00:00.000 +0100,23,811,49,21
2023-10-17 11:00:00.000 +0100,27,871,48,20
2023-10-17 12:00:00.000 +0100,24,905,49,20
2023-10-17 13:00:00.000 +0100,20,915,48,23
2023-10-17 14:00:00.000 +0100,23,911,46,23
2023-10-17 15:00:00.000 +0100,23,838,45,21
2023-10-17 16:00:00.000 +0100,18,760,43,21
2023-10-17 17:00:00.000 +0100,15,731,45,23
2023-10-17 18:00:00.000 +0100,5,807,45,23
2023-10-17 19:00:00.000 +0100,0,701,43,21
2023-10-17 20:00:00.000 +0100,2,612,45,22
2023-10-17 21:00:00.000 +0100,2,573,45,22
2023-10-17 22:00:00.000 +0100,1,540,43,22
2023-10-17 23:00:00.000 +0100,1,520,43,20
2023-10-18 00:00:00.000 +0100,1,494,45,22
2023-10-18 01:00:00.000 +0100,0,477,44,20
2023-10-18 02:00:00.000 +0100,1,464,44,21
2023-10-18 03:00:00.000 +0100,1,456,44,19
2023-10-18 04:00:00.000 +0100,1,439,46,21
2023-10-18 05:00:00.000 +0100,0,418,46,21
2023-10-18 06:00:00.000 +0100,2,418,47,19
2023-10-18 07:00:00.000 +0100,0,414,45,21
2023-10-18 08:00:00.000 +0100,0,423,45,19
2023-10-18 09:00:00.000 +0100,8,616,47,22
2023-10-18 10:00:00.000 +0100,16,747,50,22
2023-10-18 11:00:00.000 +0100,18,774,48,21
2023-10-18 12:00:00.000 +0100,16,769,51,23
2023-10-18 13:00:00.000 +0100,17,712,49,21
2023-10-18 14:00:00.000 +0100,18,803,52,22
2023-10-18 15:00:00.000 +0100,20,911,51,22
2023-10-18 16:00:00.000 +0100,16,892,54,24
2023-10-18 17:00:00.000 +0100,7,758,54,22
2023-10-18 18:00:00.000 +0100,1,726,53,24
2023-10-18 19:00:00.000 +0100,0,596,53,21
2023-10-18 20:00:00.000 +0100,2,531,55,23
2023-10-18 21:00:00.000 +0100,2,497,53,21
2023-10-18 22:00:00.000 +0100,1,471,54,23
2023-10-18 23:00:00.000 +0100,1,454,56,21
2023-10-19 00:00:00.000 +0100,0,428,54,20
2023-10-19 01:00:00.000 +0100,1,416,55,20
2023-10-19 02:00:00.000 +0100,0,414,57,20
2023-10-19 03:00:00.000 +0100,1,414,57,22
2023-10-19 04:00:00.000 +0100,0,416,56,22
2023-10-19 05:00:00.000 +0100,1,419,58,20
2023-10-19 06:00:00.000 +0100,0,413,60,20
2023-10-19 07:00:00.000 +0100,0,409,61,20
2023-10-19 08:00:00.000 +0100,1,413,61,20
2023-10-19 09:00:00.000 +0100,8,575,62,20
2023-10-19 10:00:00.000 +0100,12,896,64,23
2023-10-19 11:00:00.000 +0100,29,1053,65,23
2023-10-19 12:00:00.000 +0100,19,1072,64,21
2023-10-19 13:00:00.000 +0100,21,992,66,21
2023-10-19 14:00:00.000 +0100,19,963,67,23
2023-10-19 15:00:00.000 +0100,18,803,66,23
2023-10-19 16:00:00.000 +0100,14,773,64,21
2023-10-19 17:00:00.000 +0100,4,735,63,21
2023-10-19 18:00:00.000 +0100,4,760,63,23
2023-10-19 19:00:00.000 +0100,0,705,65,23
2023-10-19 20:00:00.000 +0100,0,625,62,21
2023-10-19 21:00:00.000 +0100,0,572,64,21
2023-10-19 22:00:00.000 +0100,0,539,62,23
2023-10-19 23:00:00.000 +0100,1,514,64,23
2023-10-20 00:00:00.000 +0100,0,480,62,22
2023-10-20 01:00:00.000 +0100,1,458,62,22
2023-10-20 02:00:00.000 +0100,1,449,61,20
2023-10-20 03:00:00.000 +0100,1,442,61,20
2023-10-20 04:00:00.000 +0100,1,437,63,22
2023-10-20 05:00:00.000 +0100,1,433,63,20
2023-10-20 06:00:00.000 +0100,0,438,63,21
2023-10-20 07:00:00.000 +0100,0,442,62,19
2023-10-20 08:00:00.000 +0100,3,443,64,21
2023-10-20 09:00:00.000 +0100,10,574,64,22
2023-10-20 10:00:00.000 +0100,9,753,63,21
2023-10-20 11:00:00.000 +0100,19,818,62,21
2023-10-20 12:00:00.000 +0100,16,815,61,23
2023-10-20 13:00:00.000 +0100,17,825,63,22
2023-10-20 14:00:00.000 +0100,13,835,60,24
2023-10-20 15:00:00.000 +0100,12,747,60,22
2023-10-20 16:00:00.000 +0100,6,660,61,22
2023-10-20 17:00:00.000 +0100,0,597,61,22
2023-10-20 18:00:00.000 +0100,0,548,59,22
2023-10-20 19:00:00.000 +0100,0,507,59,23
2023-10-20 20:00:00.000 +0100,0,486,61,23
2023-10-20 21:00:00.000 +0100,2,478,59,23
2023-10-20 22:00:00.000 +0100,1,471,59,21
2023-10-20 23:00:00.000 +0100,0,461,61,23
2023-10-21 00:00:00.000 +0100,0,456,61,23
2023-10-21 01:00:00.000 +0100,1,449,59,21
2023-10-21 02:00:00.000 +0100,0,443,61,21
2023-10-21 03:00:00.000 +0100,1,441,61,23
2023-10-21 04:00:00.000 +0100,1,439,61,21
2023-10-21 05:00:00.000 +0100,1,432,61,22
2023-10-21 06:00:00.000 +0100,1,429,59,20
2023-10-21 07:00:00.000 +0100,0,426,60,20
2023-10-21 08:00:00.000 +0100,1,426,58,22
2023-10-21 09:00:00.000 +0100,1,423,60,22
2023-10-21 10:00:00.000 +0100,0,421,60,20
2023-10-21 11:00:00.000 +0100,1,418,58,20
2023-10-21 12:00:00.000 +0100,1,416,59,23
2023-10-21 13:00:00.000 +0100,0,415,57,21
2023-10-21 14:00:00.000 +0100,0,413,56,23
2023-10-21 15:00:00.000 +0100,1,409,55,21
2023-10-21 16:00:00.000 +0100,0,411,55,23
2023-10-21 17:00:00.000 +0100,1,413,55,21
2023-10-21 18:00:00.000 +0100,1,416,56,23
2023-10-21 19:00:00.000 +0100,0,418,56,21
2023-10-21 20:00:00.000 +0100,1,414,54,21
2023-10-21 21:00:00.000 +0100,0,412,55,21
2023-10-21 22:00:00.000 +0100,0,413,53,20
2023-10-21 23:00:00.000 +0100,0,414,55,20
2023-10-22 00:00:00.000 +0100,1,415,54,20
2023-10-22 01:00:00.000 +0100,1,413,51,20
2023-10-22 02:00:00.000 +0100,1,419,52,20
2023-10-22 03:00:00.000 +0100,1,419,52,19
2023-10-22 04:00:00.000 +0100,0,421,49,19
2023-10-22 05:00:00.000 +0100,0,423,51,21
2023-10-22 06:00:00.000 +0100,0,425,51,19
2023-10-22 07:00:00.000 +0100,0,426,48,21
2023-10-22 08:00:00.000 +0100,1,428,48,21
2023-10-22 09:00:00.000 +0100,1,432,48,21
2023-10-22 10:00:00.000 +0100,2,468,51,19
2023-10-22 11:00:00.000 +0100,0,518,51,21
2023-10-22 12:00:00.000 +0100,2,592,51,19
2023-10-22 13:00:00.000 +0100,0,617,49,22
2023-10-22 14:00:00.000 +0100,2,641,49,20
2023-10-22 15:00:00.000 +0100,2,615,50,22
2023-10-22 16:00:00.000 +0100,0,584,49,22
2023-10-22 17:00:00.000 +0100,2,558,49,20
2023-10-22 18:00:00.000 +0100,2,536,52,20
2023-10-22 19:00:00.000 +0100,2,519,50,20
2023-10-22 20:00:00.000 +0100,0,509,50,20
2023-10-22 21:00:00.000 +0100,2,497,50,22
2023-10-22 22:00:00.000 +0100,0,488,50,22
2023-10-22 23:00:00.000 +0100,0,482,50,21
2023-10-23 00:00:00.000 +0100,1,467,52,21
2023-10-23 01:00:00.000 +0100,0,447,52,21
2023-10-23 02:00:00.000 +0100,0,445,52,19
2023-10-23 03:00:00.000 +0100,1,442,52,21
2023-10-23 04:00:00.000 +0100,0,435,52,21
2023-10-23 05:00:00.000 +0100,0,435,53,20
2023-10-23 06:00:00.000 +0100,0,433,54,20
2023-10-23 07:00:00.000 +0100,0,431,54,20
2023-10-23 08:00:00.000 +0100,3,439,52,18
2023-10-23 09:00:00.000 +0100,13,663,56,21
2023-10-23 10:00:00.000 +0100,12,868,55,20
2023-10-23 11:00:00.000 +0100,27,1030,55,22
2023-10-23 12:00:00.000 +0100,14,1004,56,23
2023-10-23 13:00:00.000 +0100,23,1014,59,21
2023-10-23 14:00:00.000 +0100,22,1033,57,23
2023-10-23 15:00:00.000 +0100,24,925,59,21
2023-10-23 16:00:00.000 +0100,22,830,58,23
2023-10-23 17:00:00.000 +0100,7,709,57,23
2023-10-23 18:00:00.000 +0100,1,607,57,23
2023-10-23 19:00:00.000 +0100,0,522,54,20
2023-10-23 20:00:00.000 +0100,0,483,54,22
2023-10-23 21:00:00.000 +0100,2,459,54,20
2023-10-23 22:00:00.000 +0100,1,445,56,20
2023-10-23 23:00:00.000 +0100,0,433,54,20
2023-10-24 00:00:00.000 +0100,1,423,54,22
2023-10-24 01:00:00.000 +0100,1,414,56,21
2023-10-24 02:00:00.000 +0100,1,411,54,19
2023-10-24 03:00:00.000 +0100,0,412,56,19
2023-10-24 04:00:00.000 +0100,1,417,54,19
2023-10-24 05:00:00.000 +0100,0,422,56,21
2023-10-24 06:00:00.000 +0100,2,429,56,20
2023-10-24 07:00:00.000 +0100,0,437,54,18
2023-10-24 08:00:00.000 +0100,1,441,54,18
2023-10-24 09:00:00.000 +0100,8,633,57,19
2023-10-24 10:00:00.000 +0100,13,891,57,20
2023-10-24 11:00:00.000 +0100,27,957,55,20
2023-10-24 12:00:00.000 +0100,21,919,55,23
2023-10-24 13:00:00.000 +0100,16,939,54,22
2023-10-24 14:00:00.000 +0100,22,815,53,22
2023-10-24 15:00:00.000 +0100,19,677,52,24
2023-10-24 16:00:00.000 +0100,16,690,53,22
2023-10-24 17:00:00.000 +0100,14,736,53,21
2023-10-24 18:00:00.000 +0100,6,724,51,23
2023-10-24 19:00:00.000 +0100,3,639,51,21
2023-10-24 20:00:00.000 +0100,3,549,51,22
2023-10-24 21:00:00.000 +0100,3,502,53,22
2023-10-24 22:00:00.000 +0100,0,475,52,22
2023-10-24 23:00:00.000 +0100,1,457,52,22
2023-10-25 00:00:00.000 +0100,0,440,54,22
2023-10-25 01:00:00.000 +0100,0,431,52,21
2023-10-25 02:00:00.000 +0100,0,421,54,19
2023-10-25 03:00:00.000 +0100,0,414,52,19
2023-10-25 04:00:00.000 +0100,1,411,54,19
2023-10-25 05:00:00.000 +0100,0,411,52,19
2023-10-25 06:00:00.000 +0100,0,415,54,18
2023-10-25 07:00:00.000 +0100,2,413,53,20
2023-10-25 08:00:00.000 +0100,0,417,53,20
2023-10-25 09:00:00.000 +0100,6,546,53,19
2023-10-25 10:00:00.000 +0100,9,690,54,19
2023-10-25 11:00:00.000 +0100,10,764,54,22
2023-10-25 12:00:00.000 +0100,7,776,54,22
2023-10-25 13:00:00.000 +0100,8,712,53,20
2023-10-25 14:00:00.000 +0100,8,760,52,21
2023-10-25 15:00:00.000 +0100,9,768,50,23
2023-10-25 16:00:00.000 +0100,8,674,52,23
2023-10-25 17:00:00.000 +0100,5,689,50,22
2023-10-25 18:00:00.000 +0100,3,663,52,22
2023-10-25 19:00:00.000 +0100,0,615,50,20
2023-10-25 20:00:00.000 +0100,2,573,50,22
2023-10-25 21:00:00.000 +0100,0,549,50,22
2023-10-25 22:00:00.000 +0100,0,527,52,20
2023-10-25 23:00:00.000 +0100,1,507,50,22
2023-10-26 00:00:00.000 +0100,1,478,50,22
2023-10-26 01:00:00.000 +0100,1,445,52,22
2023-10-26 02:00:00.000 +0100,0,473,51,22
2023-10-26 03:00:00.000 +0100,1,439,51,19
2023-10-26 04:00:00.000 +0100,0,426,53,19
2023-10-26 05:00:00.000 +0100,0,420,54,19
2023-10-26 06:00:00.000 +0100,0,419,52,21
2023-10-26 07:00:00.000 +0100,1,427,52,21
2023-10-26 08:00:00.000 +0100,0,438,53,19
2023-10-26 09:00:00.000 +0100,4,574,56,19
2023-10-26 10:00:00.000 +0100,22,876,58,22
2023-10-26 11:00:00.000 +0100,24,1048,57,22
2023-10-26 12:00:00.000 +0100,17,1063,57,23
2023-10-26 13:00:00.000 +0100,18,1053,56,23
2023-10-26 14:00:00.000 +0100,17,962,57,23
2023-10-26 15:00:00.000 +0100,15,738,55,21
2023-10-26 16:00:00.000 +0100,11,688,54,23
2023-10-26 17:00:00.000 +0100,6,628,53,20
2023-10-26 18:00:00.000 +0100,3,639,53,20
2023-10-26 19:00:00.000 +0100,2,593,53,22
2023-10-26 20:00:00.000 +0100,0,556,55,20
2023-10-26 21:00:00.000 +0100,2,530,55,20
2023-10-26 22:00:00.000 +0100,1,512,55,20
2023-10-26 23:00:00.000 +0100,0,505,55,20
2023-10-27 00:00:00.000 +0100,1,489,55,22
2023-10-27 01:00:00.000 +0100,0,473,54,22
2023-10-27 02:00:00.000 +0100,1,461,52,22
2023-10-27 03:00:00.000 +0100,1,457,51,22
2023-10-27 04:00:00.000 +0100,0,460,53,20
2023-10-27 05:00:00.000 +0100,0,457,51,19
2023-10-27 06:00:00.000 +0100,1,457,51,19
2023-10-27 07:00:00.000 +0100,2,449,51,19
2023-10-27 08:00:00.000 +0100,2,446,52,19
2023-10-27 09:00:00.000 +0100,9,602,53,19
2023-10-27 10:00:00.000 +0100,10,807,56,19
2023-10-27 11:00:00.000 +0100,7,864,56,22
2023-10-27 12:00:00.000 +0100,8,888,54,20
2023-10-27 13:00:00.000 +0100,5,860,55,21
2023-10-27 14:00:00.000 +0100,8,808,52,23
2023-10-27 15:00:00.000 +0100,8,700,51,23
2023-10-27 16:00:00.000 +0100,4,636,52,21
2023-10-27 17:00:00.000 +0100,0,563,50,23
2023-10-27 18:00:00.000 +0100,0,512,50,21
2023-10-27 19:00:00.000 +0100,2,482,50,20
2023-10-27 20:00:00.000 +0100,0,463,51,22
2023-10-27 21:00:00.000 +0100,2,448,53,20
2023-10-27 22:00:00.000 +0100,0,438,53,20
2023-10-27 23:00:00.000 +0100,0,433,53,20
2023-10-28 00:00:00.000 +0100,0,428,53,20
2023-10-28 01:00:00.000 +0100,0,426,53,22
2023-10-28 02:00:00.000 +0100,1,424,51,20
2023-10-28 03:00:00.000 +0100,0,422,53,22
2023-10-28 04:00:00.000 +0100,1,422,51,20
2023-10-28 05:00:00.000 +0100,1,415,53,22
2023-10-28 06:00:00.000 +0100,0,414,51,22
2023-10-28 07:00:00.000 +0100,0,415,51,22
2023-10-28 08:00:00.000 +0100,1,413,51,21
2023-10-28 09:00:00.000 +0100,0,413,53,19
2023-10-28 10:00:00.000 +0100,1,409,54,21
2023-10-28 11:00:00.000 +0100,0,409,54,19
2023-10-28 12:00:00.000 +0100,0,408,52,22
2023-10-28 13:00:00.000 +0100,0,405,53,20
2023-10-28 14:00:00.000 +0100,1,403,53,20
2023-10-28 15:00:00.000 +0100,1,403,51,22
2023-10-28 16:00:00.000 +0100,0,403,52,20
2023-10-28 17:00:00.000 +0100,1,403,52,20
2023-10-28 18:00:00.000 +0100,1,402,54,20
2023-10-28 19:00:00.000 +0100,0,402,54,20
2023-10-28 20:00:00.000 +0100,1,402,52,22
2023-10-28 21:00:00.000 +0100,1,405,54,20
2023-10-28 22:00:00.000 +0100,1,402,54,19
2023-10-28 23:00:00.000 +0100,0,402,52,19
2023-10-29 00:00:00.000 +0100,0,404,52,19
2023-10-29 01:00:00.000 +0000,0,401,53,19
2023-10-29 01:00:00.000 +0100,0,403,53,19
2023-10-29 02:00:00.000 +0000,1,401,51,21
2023-10-29 03:00:00.000 +0000,1,402,51,19
2023-10-29 04:00:00.000 +0000,1,401,52,21
2023-10-29 05:00:00.000 +0000,0,404,50,21
2023-10-29 06:00:00.000 +0000,1,402,50,19
2023-10-29 07:00:00.000 +0000,0,402,52,21
2023-10-29 08:00:00.000 +0000,0,402,50,19
2023-10-29 09:00:00.000 +0000,0,405,52,19
2023-10-29 10:00:00.000 +0000,0,403,52,21
2023-10-29 11:00:00.000 +0000,0,413,52,19
2023-10-29 12:00:00.000 +0000,1,412,52,22
2023-10-29 13:00:00.000 +0000,0,416,50,20
2023-10-29 14:00:00.000 +0000,1,418,51,22
2023-10-29 15:00:00.000 +0000,0,416,51,22
2023-10-29 16:00:00.000 +0000,1,411,49,22
2023-10-29 17:00:00.000 +0000,1,413,49,20
2023-10-29 18:00:00.000 +0000,0,411,51,22
2023-10-29 19:00:00.000 +0000,1,409,51,20
2023-10-29 20:00:00.000 +0000,0,409,49,22
2023-10-29 21:00:00.000 +0000,0,406,49,22
2023-10-29 22:00:00.000 +0000,1,405,49,20
2023-10-29 23:00:00.000 +0000,1,403,49,21
2023-10-30 00:00:00.000 +0000,1,402,49,19
2023-10-30 01:00:00.000 +0000,0,404,51,19
2023-10-30 02:00:00.000 +0000,1,401,50,19
2023-10-30 03:00:00.000 +0000,0,401,50,19
2023-10-30 04:00:00.000 +0000,1,408,50,21
2023-10-30 05:00:00.000 +0000,0,411,52,21
2023-10-30 06:00:00.000 +0000,0,414,51,19
2023-10-30 07:00:00.000 +0000,1,412,52,19
2023-10-30 08:00:00.000 +0000,0,416,54,19
2023-10-30 09:00:00.000 +0000,10,635,56,21
2023-10-30 10:00:00.000 +0000,8,912,55,20
2023-10-30 11:00:00.000 +0000,12,1028,57,22
2023-10-30 12:00:00.000 +0000,9,996,54,21
2023-10-30 13:00:00.000 +0000,22,795,54,23
2023-10-30 14:00:00.000 +0000,24,790,50,23
2023-10-30 15:00:00.000 +0000,20,849,50,21
2023-10-30 16:00:00.000 +0000,16,968,53,23
2023-10-30 17:00:00.000 +0000,5,814,51,21
2023-10-30 18:00:00.000 +0000,3,687,50,21
2023-10-30 19:00:00.000 +0000,3,596,50,23
2023-10-30 20:00:00.000 +0000,2,547,52,22
2023-10-30 21:00:00.000 +0000,1,518,50,22
2023-10-30 22:00:00.000 +0000,0,500,50,22
2023-10-30 23:00:00.000 +0000,1,479,50,20
2023-10-31 00:00:00.000 +0000,1,462,52,22
